country_iso3,country_name,year,indicator_code,indicator_name,value
MYS,"Malaysia",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",55.266119867255
MYS,"Malaysia",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",57.8478564840511
MYS,"Malaysia",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",58.3769077759068
MYS,"Malaysia",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",59.0444579217251
MYS,"Malaysia",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",57.0447138014383
MYS,"Malaysia",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",57.0129715192673
MYS,"Malaysia",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",59.5597927510377
NLD,"Netherlands",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",69.6098132212571
NLD,"Netherlands",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",68.8227004688337
NLD,"Netherlands",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",69.1316394526652
NLD,"Netherlands",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",68.7310882638611
NLD,"Netherlands",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",70.1033604127794
NLD,"Netherlands",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",70.9603481082844
NLD,"Netherlands",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",70.073071774666
NLD,"Netherlands",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",71.0767404489452
NLD,"Netherlands",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",72.2753445733855
SGP,"Singapore",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",60.2521909855943
SGP,"Singapore",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",59.1170652485281
SGP,"Singapore",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",58.0915619030373
SGP,"Singapore",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",56.1310139350834
SGP,"Singapore",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",58.664533958656
SGP,"Singapore",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",59.7288270595135
SGP,"Singapore",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",59.3156816497582
SGP,"Singapore",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",58.5986953425599
SGP,"Singapore",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",58.8077090410177
THA,"Thailand",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",54.1589132579191
THA,"Thailand",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",53.6009702231666
THA,"Thailand",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",52.814593169752
THA,"Thailand",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",53.2396023810701
THA,"Thailand",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",56.1409560700829
THA,"Thailand",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",58.2329697936629
THA,"Thailand",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",58.834916866778
THA,"Thailand",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",57.2916670189472
THA,"Thailand",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",59.1193808948131
USA,"United States",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",52.5220040840467
USA,"United States",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",50.5048494789777
USA,"United States",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",50.6289937993143
USA,"United States",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",51.1178020573932
USA,"United States",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",51.6926867133136
USA,"United States",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",49.6274277721348
USA,"United States",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",49.2296677916879
USA,"United States",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",49.9789405642732
USA,"United States",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",50.4556865621534
VNM,"Viet Nam",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",48.0485253953898
VNM,"Viet Nam",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",48.9370953025481
VNM,"Viet Nam",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",49.0741984382779
VNM,"Viet Nam",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",51.40784101387
VNM,"Viet Nam",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",52.7767032786409
VNM,"Viet Nam",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",54.3582989933152
VNM,"Viet Nam",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",54.4616591254247
VNM,"Viet Nam",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",53.5134873548763
VNM,"Viet Nam",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",52.5536669744786
ZAF,"South Africa",2023,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",53.3495665583273
ZAF,"South Africa",2022,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",52.3490714942925
ZAF,"South Africa",2021,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",53.0565131257097
ZAF,"South Africa",2020,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",52.5768880102619
ZAF,"South Africa",2019,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",54.6840120744714
ZAF,"South Africa",2018,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",54.83964777728
ZAF,"South Africa",2017,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",55.7374793279761
ZAF,"South Africa",2016,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",55.1550314811301
ZAF,"South Africa",2015,TM.VAL.MRCH.HI.ZS,"Import concentration index (Herfindahl-Hirschman)",55.2070098186027
AUS,"Australia",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",45.9348184548919
AUS,"Australia",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",52.4699530916406
AUS,"Australia",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",47.2812664317804
AUS,"Australia",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",48.2963149754656
AUS,"Australia",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",47.4810804241065
AUS,"Australia",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",48.6179159011901
AUS,"Australia",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",48.037300107255
AUS,"Australia",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",50.6339465810477
AUS,"Australia",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",49.9518888089059
BRA,"Brazil",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",42.5611670556049
BRA,"Brazil",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",45.7908130886118
BRA,"Brazil",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",43.2849173242172
BRA,"Brazil",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",42.6549273426387
BRA,"Brazil",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",47.3823195977398
BRA,"Brazil",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",46.5730339347904
BRA,"Brazil",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",47.1202728616649
BRA,"Brazil",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",50.7372256066078
BRA,"Brazil",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",50.6061949367233
CAN,"Canada",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",90.6494512875188
CAN,"Canada",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",90.830925062651
CAN,"Canada",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",90.0746394657453
CAN,"Canada",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",89.4793459293693
CAN,"Canada",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",90.4888746963713
CAN,"Canada",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",89.8000486075799
CAN,"Canada",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",90.2749192090192
CAN,"Canada",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",90.2412473799919
CAN,"Canada",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",90.1907839618745
CHN,"China",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",65.6824152432495
CHN,"China",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",67.4104099429912
CHN,"China",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",69.4428915733016
CHN,"China",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",70.8636322462359
CHN,"China",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",69.9021687721497
CHN,"China",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",71.7700842563657
CHN,"China",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",72.032825322013
CHN,"China",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",72.6568869325293
CHN,"China",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",72.9790413393489
DEU,"Germany",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.0690773124167
DEU,"Germany",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.6817169752654
DEU,"Germany",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",82.9012722135309
DEU,"Germany",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",82.3554938685975
DEU,"Germany",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",82.9099580844024
DEU,"Germany",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.0330119015722
DEU,"Germany",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.1156743469305
DEU,"Germany",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.6682044827597
DEU,"Germany",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.8248948574093
FRA,"France",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.6764184334263
FRA,"France",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",84.4741411842276
FRA,"France",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.003820109892
FRA,"France",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.6337654502701
FRA,"France",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.379905891284
FRA,"France",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",82.858230508068
FRA,"France",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",82.2019965362756
FRA,"France",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",82.1496550952629
FRA,"France",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",81.1463832945157
GBR,"United Kingdom",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",84.1972151691781
GBR,"United Kingdom",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",82.714045986793
GBR,"United Kingdom",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.7702343351928
GBR,"United Kingdom",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",84.8883897900986
GBR,"United Kingdom",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.608154672897
GBR,"United Kingdom",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.4090760558786
GBR,"United Kingdom",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",84.8394119241593
GBR,"United Kingdom",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",85.9191679924677
GBR,"United Kingdom",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",84.4390862165377
IDN,"Indonesia",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",42.6727948722188
IDN,"Indonesia",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",44.6653637148812
IDN,"Indonesia",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",45.6329160210944
IDN,"Indonesia",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",49.6220518627957
IDN,"Indonesia",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",50.5619776900269
IDN,"Indonesia",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",52.5205985961359
IDN,"Indonesia",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",53.2649669836767
IDN,"Indonesia",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",57.3074203956785
IDN,"Indonesia",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",58.9550872199045
IND,"India",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",64.7649142409426
IND,"India",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",62.486722686912
IND,"India",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",61.2429625828386
IND,"India",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",61.0482774348855
IND,"India",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",62.7901438280904
IND,"India",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",63.0538403201519
IND,"India",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",64.9529758051891
IND,"India",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",66.4687166707141
IND,"India",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",64.8308877333434
ITA,"Italy",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.9518729896414
ITA,"Italy",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",84.8418099072488
ITA,"Italy",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",84.6282152285224
ITA,"Italy",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",84.8785020522466
ITA,"Italy",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",84.2209472225301
ITA,"Italy",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",83.300988811412
ITA,"Italy",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",82.6718686507326
ITA,"Italy",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",82.8505472460299
ITA,"Italy",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",82.3659841005664
JPN,"Japan",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",61.7069358303053
JPN,"Japan",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",60.0644238882091
JPN,"Japan",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",58.6854585925651
JPN,"Japan",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",59.7637846235601
JPN,"Japan",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",61.5017639230125
JPN,"Japan",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",60.8573417199203
JPN,"Japan",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",61.9309721507185
JPN,"Japan",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",63.4655615595115
JPN,"Japan",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",63.0319838566321
KOR,"Korea, Rep.",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",53.4744793110435
KOR,"Korea, Rep.",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",50.4402939414752
KOR,"Korea, Rep.",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",49.3012808733788
KOR,"Korea, Rep.",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",47.9278505773521
KOR,"Korea, Rep.",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",47.5991947526642
KOR,"Korea, Rep.",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",47.5530849385432
KOR,"Korea, Rep.",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",47.6426470855764
KOR,"Korea, Rep.",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",49.1159672717392
KOR,"Korea, Rep.",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",49.5234764017324
MEX,"Mexico",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",93.8916593500865
MEX,"Mexico",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",93.1283899061838
MEX,"Mexico",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",92.8874934943153
MEX,"Mexico",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",93.3489466042222
MEX,"Mexico",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",93.0108414498013
MEX,"Mexico",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",92.3738549933867
MEX,"Mexico",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",92.2688115349441
MEX,"Mexico",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",92.6266086048618
MEX,"Mexico",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",92.7572753396878
MYS,"Malaysia",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",61.8069478899118
MYS,"Malaysia",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",60.80967698047
MYS,"Malaysia",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",59.7457970554105
MYS,"Malaysia",2020,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",61.3542883503816
MYS,"Malaysia",2019,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",60.4854910826697
MYS,"Malaysia",2018,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",61.0607282519611
MYS,"Malaysia",2017,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",60.3492803382898
MYS,"Malaysia",2016,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",60.4874556223962
MYS,"Malaysia",2015,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",62.0993501412226
NLD,"Netherlands",2023,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",90.5488844570576
NLD,"Netherlands",2022,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",90.9494017042459
NLD,"Netherlands",2021,TX.VAL.MRCH.HI.ZS,"Export concentration index (Herfindahl-Hirschman)",90.8144476953286
